colour	x	y	key	group	clickSelects	showSelected1	PANEL
#00C094	5.335	1990	République arabe syrienne	156	République arabe syrienne	Moyen-Orient et Afrique du Nord	1
#00C094	5.121	1991	République arabe syrienne	156	République arabe syrienne	Moyen-Orient et Afrique du Nord	1
#00C094	4.913	1992	République arabe syrienne	156	République arabe syrienne	Moyen-Orient et Afrique du Nord	1
#00C094	4.711	1993	République arabe syrienne	156	République arabe syrienne	Moyen-Orient et Afrique du Nord	1
#00C094	4.52	1994	République arabe syrienne	156	République arabe syrienne	Moyen-Orient et Afrique du Nord	1
#00C094	4.342	1995	République arabe syrienne	156	République arabe syrienne	Moyen-Orient et Afrique du Nord	1
#00C094	4.176	1996	République arabe syrienne	156	République arabe syrienne	Moyen-Orient et Afrique du Nord	1
#00C094	4.023	1997	République arabe syrienne	156	République arabe syrienne	Moyen-Orient et Afrique du Nord	1
#00C094	3.881	1998	République arabe syrienne	156	République arabe syrienne	Moyen-Orient et Afrique du Nord	1
#00C094	3.75	1999	République arabe syrienne	156	République arabe syrienne	Moyen-Orient et Afrique du Nord	1
#00C094	3.633	2000	République arabe syrienne	156	République arabe syrienne	Moyen-Orient et Afrique du Nord	1
#00C094	3.529	2001	République arabe syrienne	156	République arabe syrienne	Moyen-Orient et Afrique du Nord	1
#00C094	3.438	2002	République arabe syrienne	156	République arabe syrienne	Moyen-Orient et Afrique du Nord	1
#00C094	3.36	2003	République arabe syrienne	156	République arabe syrienne	Moyen-Orient et Afrique du Nord	1
#00C094	3.292	2004	République arabe syrienne	156	République arabe syrienne	Moyen-Orient et Afrique du Nord	1
#00C094	3.23	2005	République arabe syrienne	156	République arabe syrienne	Moyen-Orient et Afrique du Nord	1
#00C094	3.173	2006	République arabe syrienne	156	République arabe syrienne	Moyen-Orient et Afrique du Nord	1
#00C094	3.116	2007	République arabe syrienne	156	République arabe syrienne	Moyen-Orient et Afrique du Nord	1
#00C094	3.058	2008	République arabe syrienne	156	République arabe syrienne	Moyen-Orient et Afrique du Nord	1
#00C094	2.997	2009	République arabe syrienne	156	République arabe syrienne	Moyen-Orient et Afrique du Nord	1
#00C094	2.934	2010	République arabe syrienne	156	République arabe syrienne	Moyen-Orient et Afrique du Nord	1
#00C094	2.87	2011	République arabe syrienne	156	République arabe syrienne	Moyen-Orient et Afrique du Nord	1
#FB61D7	6.717	1960	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	6.73	1961	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	6.745	1962	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	6.763	1963	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	6.782	1964	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	6.802	1965	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	6.822	1966	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	6.841	1967	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	6.857	1968	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	6.869	1969	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	6.875	1970	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	6.876	1971	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	6.87	1972	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	6.858	1973	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	6.84	1974	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	6.817	1975	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	6.79	1976	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	6.761	1977	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	6.729	1978	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	6.695	1979	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	6.658	1980	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	6.618	1981	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	6.573	1982	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	6.52	1983	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	6.459	1984	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	6.384	1985	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	6.291	1986	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	6.18	1987	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	6.051	1988	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	5.905	1989	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	5.744	1990	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	5.571	1991	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	5.392	1992	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	5.211	1993	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	5.035	1994	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	4.867	1995	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	4.712	1996	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	4.57	1997	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	4.441	1998	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	4.326	1999	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	4.222	2000	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	4.128	2001	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	4.04	2002	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	3.954	2003	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	3.87	2004	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	3.784	2005	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	3.698	2006	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	3.613	2007	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	3.528	2008	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	3.445	2009	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	3.364	2010	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	3.286	2011	Eswatini	63	Eswatini	Afrique subsaharienne	1
#FB61D7	6.25	1960	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.269	1961	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.287	1962	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.305	1963	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.323	1964	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.343	1965	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.366	1966	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.393	1967	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.424	1968	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.459	1969	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.498	1970	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.538	1971	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.578	1972	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.617	1973	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.652	1974	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.683	1975	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.708	1976	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.728	1977	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.743	1978	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.754	1979	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.759	1980	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.759	1981	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.756	1982	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.749	1983	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.74	1984	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.73	1985	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.718	1986	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.706	1987	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.694	1988	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.682	1989	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.671	1990	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.662	1991	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.654	1992	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.647	1993	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.641	1994	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.636	1995	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.632	1996	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.629	1997	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.624	1998	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.617	1999	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.605	2000	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.585	2001	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.555	2002	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.514	2003	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.463	2004	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.401	2005	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.329	2006	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.249	2007	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.163	2008	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.073	2009	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	5.981	2010	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	5.886	2011	Tchad	187	Tchad	Afrique subsaharienne	1
#FB61D7	6.521	1960	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	6.57	1961	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	6.622	1962	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	6.677	1963	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	6.734	1964	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	6.792	1965	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	6.851	1966	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	6.911	1967	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	6.971	1968	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	7.029	1969	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	7.084	1970	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	7.136	1971	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	7.182	1972	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	7.222	1973	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	7.254	1974	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	7.276	1975	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	7.286	1976	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	7.285	1977	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	7.273	1978	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	7.248	1979	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	7.21	1980	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	7.16	1981	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	7.097	1982	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	7.024	1983	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	6.941	1984	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	6.85	1985	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	6.75	1986	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	6.644	1987	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	6.533	1988	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	6.417	1989	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	6.299	1990	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	6.179	1991	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	6.056	1992	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	5.932	1993	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	5.809	1994	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	5.686	1995	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	5.565	1996	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	5.446	1997	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	5.329	1998	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	5.215	1999	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	5.102	2000	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	4.992	2001	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	4.882	2002	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	4.774	2003	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	4.666	2004	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	4.559	2005	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	4.455	2006	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	4.354	2007	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	4.256	2008	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	4.162	2009	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	4.072	2010	Togo	190	Togo	Afrique subsaharienne	1
#FB61D7	3.985	2011	Togo	190	Togo	Afrique subsaharienne	1
#F8766D	6.147	1960	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	6.151	1961	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	6.155	1962	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	6.157	1963	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	6.151	1964	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	6.129	1965	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	6.084	1966	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	6.009	1967	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	5.903	1968	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	5.764	1969	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	5.595	1970	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	5.397	1971	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	5.181	1972	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	4.953	1973	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	4.721	1974	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	4.488	1975	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	4.257	1976	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	4.03	1977	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	3.808	1978	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	3.594	1979	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	3.392	1980	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	3.202	1981	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	3.024	1982	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	2.859	1983	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	2.707	1984	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	2.571	1985	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	2.451	1986	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	2.346	1987	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	2.256	1988	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	2.179	1989	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	2.113	1990	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	2.054	1991	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	2.001	1992	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	1.952	1993	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	1.906	1994	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	1.862	1995	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	1.821	1996	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	1.785	1997	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	1.755	1998	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	1.73	1999	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	1.71	2000	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	1.695	2001	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	1.683	2002	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	1.673	2003	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	1.663	2004	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	1.654	2005	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	1.642	2006	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	1.629	2007	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	1.614	2008	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	1.598	2009	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	1.579	2010	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#F8766D	1.559	2011	Thaïlande	188	Thaïlande	Asie de l'Est et Pacifique	1
#C49A00	6.235	1960	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	6.266	1961	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	6.308	1962	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	6.365	1963	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	6.433	1964	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	6.513	1965	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	6.602	1966	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	6.693	1967	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	6.775	1968	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	6.841	1969	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	6.878	1970	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	6.87	1971	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	6.814	1972	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	6.713	1973	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	6.572	1974	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	6.402	1975	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	6.22	1976	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	6.043	1977	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	5.887	1978	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	5.759	1979	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	5.663	1980	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	5.601	1981	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	5.561	1982	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	5.533	1983	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	5.51	1984	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	5.486	1985	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	5.453	1986	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	5.408	1987	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	5.347	1988	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	5.27	1989	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	5.175	1990	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	5.066	1991	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	4.947	1992	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	4.825	1993	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	4.702	1994	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	4.581	1995	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	4.463	1996	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	4.348	1997	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	4.237	1998	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	4.13	1999	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	4.03	2000	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	3.935	2001	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	3.847	2002	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	3.763	2003	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	3.685	2004	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	3.612	2005	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	3.543	2006	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	3.477	2007	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	3.415	2008	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	3.355	2009	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	3.297	2010	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#C49A00	3.24	2011	Tadjikistan	185	Tadjikistan	Europe et Asie centrale	1
#F8766D	6.373	1960	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	6.376	1961	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	6.375	1962	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	6.367	1963	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	6.347	1964	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	6.314	1965	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	6.268	1966	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	6.207	1967	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	6.132	1968	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	6.039	1969	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	5.917	1970	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	5.751	1971	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	5.541	1972	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	5.298	1973	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	5.037	1974	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	4.794	1975	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	4.611	1976	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	4.514	1977	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	4.513	1978	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	4.606	1979	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	4.767	1980	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	4.956	1981	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	5.13	1982	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	5.256	1983	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	5.324	1984	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	5.336	1985	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	5.308	1986	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	5.271	1987	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	5.256	1988	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	5.273	1989	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	5.34	1990	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	5.469	1991	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	5.651	1992	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	5.874	1993	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	6.125	1994	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	6.384	1995	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	6.627	1996	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	6.832	1997	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	6.986	1998	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	7.079	1999	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	7.112	2000	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	7.092	2001	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
#F8766D	7.037	2002	Timor-Leste	189	Timor-Leste	Asie de l'Est et Pacifique	1
